company_key,segment,filing_month_year,domestic,exports,total,yoy_pct,mom_pct,source,filing_date,parser_version,extraction_method,parser_status,confidence_score,raw_row_hash,data_vintage,last_updated,review_note
MAHINDRA_AUTO,PV,2025-11,42421,2746,45167,0.0634,-0.2198,NSE,2025-12-04,MAHINDRA_AUTO_V1,MANUAL,CLEAN,0.93,sample_MAHINDRA_AUTO_PV_2025-11,2026-05-23T07:00:39.337618Z,2026-05-23T07:00:39.337618Z,
MAHINDRA_AUTO,PV,2025-12,43701,2394,46095,0.0203,0.0205,NSE,2026-01-04,MAHINDRA_AUTO_V1,MANUAL,CLEAN,0.91,sample_MAHINDRA_AUTO_PV_2025-12,2026-05-23T07:00:39.342004Z,2026-05-23T07:00:39.342004Z,
MAHINDRA_AUTO,PV,2026-01,39930,2215,42145,0.0871,-0.0857,NSE,2026-02-05,MAHINDRA_AUTO_V1,MANUAL,CLEAN,0.86,sample_MAHINDRA_AUTO_PV_2026-01,2026-05-23T07:00:39.347343Z,2026-05-23T07:00:39.347343Z,
MAHINDRA_AUTO,PV,2026-01,41130,2427,43557,0.005,0.0335,NSE,2026-02-05,MAHINDRA_AUTO_V1,MANUAL,CLEAN,0.93,sample_MAHINDRA_AUTO_PV_2026-01,2026-05-23T07:00:39.354296Z,2026-05-23T07:00:39.354296Z,
MAHINDRA_AUTO,PV,2026-03,54017,3276,57293,0.1687,0.3154,NSE,2026-04-05,MAHINDRA_AUTO_V1,MANUAL,CLEAN,0.87,sample_MAHINDRA_AUTO_PV_2026-03,2026-05-23T07:00:39.362320Z,2026-05-23T07:00:39.362320Z,
MAHINDRA_AUTO,PV,2026-04,44705,2914,47619,0.1521,-0.1689,BSE,2026-05-04,MAHINDRA_AUTO_V1,MANUAL,CLEAN,0.98,sample_MAHINDRA_AUTO_PV_2026-04,2026-05-23T07:00:39.369370Z,2026-05-23T07:00:39.369370Z,
MAHINDRA_FARM,Tractor,2024-05,31636,1761,33397,,,NSE,2024-06-05,MAHINDRA_FARM_V1,MANUAL,CLEAN,0.89,sample_MAHINDRA_FARM_Tractor_2024-05,2026-05-23T07:00:39.121583Z,2026-05-23T07:00:39.121583Z,
MAHINDRA_FARM,Tractor,2024-06,32605,1717,34322,,0.0277,NSE,2024-07-06,MAHINDRA_FARM_V1,MANUAL,CLEAN,0.92,sample_MAHINDRA_FARM_Tractor_2024-06,2026-05-23T07:00:39.130102Z,2026-05-23T07:00:39.130102Z,
MAHINDRA_FARM,Tractor,2024-07,32324,1496,33820,,-0.0146,NSE,2024-08-05,MAHINDRA_FARM_V1,MANUAL,CLEAN,0.88,sample_MAHINDRA_FARM_Tractor_2024-07,2026-05-23T07:00:39.146036Z,2026-05-23T07:00:39.157615Z,
MAHINDRA_FARM,Tractor,2024-08,30086,1577,31663,,-0.0638,BSE,2024-09-06,MAHINDRA_FARM_V1,MANUAL,CLEAN,0.96,sample_MAHINDRA_FARM_Tractor_2024-08,2026-05-23T07:00:39.177657Z,2026-05-23T07:00:39.177657Z,
MAHINDRA_FARM,Tractor,2024-09,35131,1953,37084,,0.1712,NSE,2024-10-05,MAHINDRA_FARM_V1,MANUAL,FLAGGED,0.77,sample_MAHINDRA_FARM_Tractor_2024-09,2026-05-23T07:00:39.195963Z,2026-05-23T07:00:39.196959Z,Anomalous swing flagged by validator
MAHINDRA_FARM,Tractor,2024-10,31837,1553,33390,,-0.0996,NSE,2024-11-04,MAHINDRA_FARM_V1,MANUAL,CLEAN,0.85,sample_MAHINDRA_FARM_Tractor_2024-10,2026-05-23T07:00:39.212820Z,2026-05-23T07:00:39.212820Z,
MAHINDRA_FARM,Tractor,2024-11,26467,1173,27640,,-0.1722,NSE,2024-12-06,MAHINDRA_FARM_V1,MANUAL,CLEAN,0.97,sample_MAHINDRA_FARM_Tractor_2024-11,2026-05-23T07:00:39.223971Z,2026-05-23T07:00:39.223971Z,
MAHINDRA_FARM,Tractor,2024-12,25977,1219,27196,,-0.0161,NSE,2025-01-05,MAHINDRA_FARM_V1,MANUAL,CLEAN,0.94,sample_MAHINDRA_FARM_Tractor_2024-12,2026-05-23T07:00:39.231543Z,2026-05-23T07:00:39.231543Z,
MAHINDRA_FARM,Tractor,2025-01,25199,1183,26382,,-0.0299,NSE,2025-02-06,MAHINDRA_FARM_V1,MANUAL,CLEAN,0.93,sample_MAHINDRA_FARM_Tractor_2025-01,2026-05-23T07:00:39.240690Z,2026-05-23T07:00:39.240690Z,
MAHINDRA_FARM,Tractor,2025-02,26075,1180,27255,,0.0331,NSE,2025-03-04,MAHINDRA_FARM_V1,MANUAL,CLEAN,0.95,sample_MAHINDRA_FARM_Tractor_2025-02,2026-05-23T07:00:39.253410Z,2026-05-23T07:00:39.253410Z,
MAHINDRA_FARM,Tractor,2025-03,38730,2081,40811,,0.4974,BSE,2025-04-05,MAHINDRA_FARM_V1,MANUAL,CLEAN,0.96,sample_MAHINDRA_FARM_Tractor_2025-03,2026-05-23T07:00:39.257906Z,2026-05-23T07:00:39.257906Z,
MAHINDRA_FARM,Tractor,2025-04,33962,1779,35741,,-0.1242,BSE,2025-05-04,MAHINDRA_FARM_V1,MANUAL,CLEAN,0.94,sample_MAHINDRA_FARM_Tractor_2025-04,2026-05-23T07:00:39.277589Z,2026-05-23T07:00:39.277589Z,
MAHINDRA_FARM,Tractor,2025-05,31776,1736,33512,0.0034,-0.0624,NSE,2025-06-04,MAHINDRA_FARM_V1,MANUAL,CLEAN,0.9,sample_MAHINDRA_FARM_Tractor_2025-05,2026-05-23T07:00:39.293732Z,2026-05-23T07:00:39.293732Z,
MAHINDRA_FARM,Tractor,2025-06,35013,1839,36852,0.0737,0.0997,NSE,2025-07-05,MAHINDRA_FARM_V1,MANUAL,CLEAN,0.86,sample_MAHINDRA_FARM_Tractor_2025-06,2026-05-23T07:00:39.307586Z,2026-05-23T07:00:39.307586Z,
MAHINDRA_FARM,Tractor,2025-07,33792,1743,35535,0.0507,-0.0357,NSE,2025-08-04,MAHINDRA_FARM_V1,MANUAL,CLEAN,0.92,sample_MAHINDRA_FARM_Tractor_2025-07,2026-05-23T07:00:39.314864Z,2026-05-23T07:00:39.314864Z,
MAHINDRA_FARM,Tractor,2025-08,31172,1426,32598,0.0295,-0.0827,NSE,2025-09-04,MAHINDRA_FARM_V1,MANUAL,CLEAN,0.88,sample_MAHINDRA_FARM_Tractor_2025-08,2026-05-23T07:00:39.321880Z,2026-05-23T07:00:39.321880Z,
MAHINDRA_FARM,Tractor,2025-09,36333,1654,37987,0.0244,0.1653,BSE,2025-10-06,MAHINDRA_FARM_V1,MANUAL,CLEAN,0.89,sample_MAHINDRA_FARM_Tractor_2025-09,2026-05-23T07:00:39.330378Z,2026-05-23T07:00:39.330378Z,
MAHINDRA_FARM,Tractor,2025-10,35476,1937,37413,0.1205,-0.0151,NSE,2025-11-04,MAHINDRA_FARM_V1,MANUAL,CLEAN,0.91,sample_MAHINDRA_FARM_Tractor_2025-10,2026-05-23T07:00:39.335111Z,2026-05-23T07:00:39.335111Z,
MAHINDRA_FARM,Tractor,2025-11,26250,1218,27468,-0.0062,-0.2658,NSE,2025-12-04,MAHINDRA_FARM_V1,MANUAL,CLEAN,0.89,sample_MAHINDRA_FARM_Tractor_2025-11,2026-05-23T07:00:39.338319Z,2026-05-23T07:00:39.338319Z,
MAHINDRA_FARM,Tractor,2025-12,26110,1461,27571,0.0138,0.0037,NSE,2026-01-05,MAHINDRA_FARM_V1,MANUAL,CLEAN,0.99,sample_MAHINDRA_FARM_Tractor_2025-12,2026-05-23T07:00:39.342910Z,2026-05-23T07:00:39.342910Z,
MAHINDRA_FARM,Tractor,2026-01,26640,1475,28115,0.0657,0.0197,NSE,2026-02-06,MAHINDRA_FARM_V1,MANUAL,CLEAN,0.88,sample_MAHINDRA_FARM_Tractor_2026-01,2026-05-23T07:00:39.348438Z,2026-05-23T07:00:39.348438Z,
MAHINDRA_FARM,Tractor,2026-01,26813,1299,28112,0.0314,-0.0001,NSE,2026-02-05,MAHINDRA_FARM_V1,MANUAL,CLEAN,0.9,sample_MAHINDRA_FARM_Tractor_2026-01,2026-05-23T07:00:39.356303Z,2026-05-23T07:00:39.356303Z,
MAHINDRA_FARM,Tractor,2026-03,38744,1964,40708,-0.0025,0.4481,BSE,2026-04-04,MAHINDRA_FARM_V1,MANUAL,CLEAN,0.99,sample_MAHINDRA_FARM_Tractor_2026-03,2026-05-23T07:00:39.363847Z,2026-05-23T07:00:39.363847Z,
MAHINDRA_FARM,Tractor,2026-04,36768,2031,38799,0.0856,-0.0469,NSE,2026-05-06,MAHINDRA_FARM_V1,MANUAL,CLEAN,0.88,sample_MAHINDRA_FARM_Tractor_2026-04,2026-05-23T07:00:39.369370Z,2026-05-23T07:00:39.369370Z,
MARUTI,PV,2024-05,141528,20755,162283,,,NSE,2024-06-02,MARUTI_V1,MANUAL,CLEAN,0.87,sample_MARUTI_PV_2024-05,2026-05-23T07:00:39.119514Z,2026-05-23T07:00:39.119514Z,
MARUTI,PV,2024-06,127604,19928,147532,,-0.0909,NSE,2024-07-01,MARUTI_V1,MANUAL,CLEAN,0.93,sample_MARUTI_PV_2024-06,2026-05-23T07:00:39.127967Z,2026-05-23T07:00:39.127967Z,
MARUTI,PV,2024-07,119357,17484,136841,,-0.0725,NSE,2024-08-03,MARUTI_V1,MANUAL,CLEAN,0.88,sample_MARUTI_PV_2024-07,2026-05-23T07:00:39.135862Z,2026-05-23T07:00:39.135862Z,
MARUTI,PV,2024-08,122799,22090,144889,,0.0588,NSE,2024-09-02,MARUTI_V1,MANUAL,CLEAN,0.97,sample_MARUTI_PV_2024-08,2026-05-23T07:00:39.170702Z,2026-05-23T07:00:39.170702Z,
MARUTI,PV,2024-09,149192,22339,171531,,0.1839,NSE,2024-10-03,MARUTI_V1,MANUAL,CLEAN,0.91,sample_MARUTI_PV_2024-09,2026-05-23T07:00:39.191977Z,2026-05-23T07:00:39.191977Z,
MARUTI,PV,2024-10,180822,28499,209321,,0.2203,NSE,2024-11-03,MARUTI_V1,MANUAL,CLEAN,0.89,sample_MARUTI_PV_2024-10,2026-05-23T07:00:39.207368Z,2026-05-23T07:00:39.207368Z,
MARUTI,PV,2024-11,138832,23214,162046,,-0.2258,NSE,2024-12-02,MARUTI_V1,MANUAL,CLEAN,0.97,sample_MARUTI_PV_2024-11,2026-05-23T07:00:39.220637Z,2026-05-23T07:00:39.220637Z,
MARUTI,PV,2024-12,149319,22353,171672,,0.0594,NSE,2025-01-02,MARUTI_V1,MANUAL,CLEAN,0.93,sample_MARUTI_PV_2024-12,2026-05-23T07:00:39.230538Z,2026-05-23T07:00:39.230538Z,
MARUTI,PV,2025-01,134130,23587,157717,,-0.0813,NSE,2025-02-03,MARUTI_V1,MANUAL,CLEAN,0.86,sample_MARUTI_PV_2025-01,2026-05-23T07:00:39.237669Z,2026-05-23T07:00:39.237669Z,
MARUTI,PV,2025-02,146448,23885,170333,,0.08,NSE,2025-03-02,MARUTI_V1,MANUAL,CLEAN,0.95,sample_MARUTI_PV_2025-02,2026-05-23T07:00:39.245766Z,2026-05-23T07:00:39.245766Z,
MARUTI,PV,2025-03,180346,28014,208360,,0.2233,NSE,2025-04-03,MARUTI_V1,MANUAL,CLEAN,0.88,sample_MARUTI_PV_2025-03,2026-05-23T07:00:39.255404Z,2026-05-23T07:00:39.255404Z,
MARUTI,PV,2025-04,137680,22958,160638,,-0.229,NSE,2025-05-03,MARUTI_V1,MANUAL,CLEAN,0.88,sample_MARUTI_PV_2025-04,2026-05-23T07:00:39.270047Z,2026-05-23T07:00:39.270047Z,
MARUTI,PV,2025-05,155811,28018,183829,0.1328,0.1444,NSE,2025-06-03,MARUTI_V1,MANUAL,CLEAN,0.91,sample_MARUTI_PV_2025-05,2026-05-23T07:00:39.289763Z,2026-05-23T07:00:39.289763Z,
MARUTI,PV,2025-06,142425,20761,163186,0.1061,-0.1123,BSE,2025-07-01,MARUTI_V1,MANUAL,CLEAN,0.93,sample_MARUTI_PV_2025-06,2026-05-23T07:00:39.300620Z,2026-05-23T07:00:39.300620Z,
MARUTI,PV,2025-07,137436,24757,162193,0.1853,-0.0061,NSE,2025-08-03,MARUTI_V1,MANUAL,CLEAN,0.89,sample_MARUTI_PV_2025-07,2026-05-23T07:00:39.312418Z,2026-05-23T07:00:39.312418Z,
MARUTI,PV,2025-08,143124,21087,164211,0.1334,0.0124,NSE,2025-09-01,MARUTI_V1,MANUAL,CLEAN,0.86,sample_MARUTI_PV_2025-08,2026-05-23T07:00:39.318989Z,2026-05-23T07:00:39.318989Z,
MARUTI,PV,2025-09,171809,28099,199908,0.1654,0.2174,BSE,2025-10-02,MARUTI_V1,MANUAL,NEEDS_REVIEW,0.33,sample_MARUTI_PV_2025-09,2026-05-23T07:00:39.326962Z,2026-05-23T07:00:39.326962Z,Parser confidence below threshold
MARUTI,PV,2025-10,187632,31309,218941,0.046,0.0952,BSE,2025-11-02,MARUTI_V1,MANUAL,CLEAN,0.96,sample_MARUTI_PV_2025-10,2026-05-23T07:00:39.331774Z,2026-05-23T07:00:39.333781Z,
MARUTI,PV,2025-11,151565,25228,176793,0.091,-0.1925,NSE,2025-12-02,MARUTI_V1,MANUAL,CLEAN,0.92,sample_MARUTI_PV_2025-11,2026-05-23T07:00:39.335111Z,2026-05-23T07:00:39.335111Z,
MARUTI,PV,2025-12,147664,25247,172911,0.0072,-0.022,NSE,2026-01-02,MARUTI_V1,MANUAL,CLEAN,0.95,sample_MARUTI_PV_2025-12,2026-05-23T07:00:39.340952Z,2026-05-23T07:00:39.340952Z,
MARUTI,PV,2026-01,140652,21203,161855,0.0262,-0.0639,NSE,2026-02-03,MARUTI_V1,MANUAL,CLEAN,0.88,sample_MARUTI_PV_2026-01,2026-05-23T07:00:39.345837Z,2026-05-23T07:00:39.345837Z,
MARUTI,PV,2026-01,140977,22261,163238,-0.0417,0.0085,NSE,2026-02-01,MARUTI_V1,MANUAL,CLEAN,0.91,sample_MARUTI_PV_2026-01,2026-05-23T07:00:39.354296Z,2026-05-23T07:00:39.354296Z,
MARUTI,PV,2026-03,177672,31678,209350,0.0048,0.2825,NSE,2026-04-01,MARUTI_V1,MANUAL,CLEAN,0.98,sample_MARUTI_PV_2026-03,2026-05-23T07:00:39.361151Z,2026-05-23T07:00:39.361151Z,
MARUTI,PV,2026-04,154762,27956,182718,0.1375,-0.1272,NSE,2026-05-02,MARUTI_V1,MANUAL,CLEAN,0.88,sample_MARUTI_PV_2026-04,2026-05-23T07:00:39.365857Z,2026-05-23T07:00:39.365857Z,
OLA_ELECTRIC,EV,2024-05,30784,0,30784,,,NSE,2024-06-06,OLA_ELECTRIC_V1,MANUAL,CLEAN,0.98,sample_OLA_ELECTRIC_EV_2024-05,2026-05-23T07:00:39.126765Z,2026-05-23T07:00:39.126765Z,
OLA_ELECTRIC,EV,2024-06,29610,0,29610,,-0.0381,NSE,2024-07-07,OLA_ELECTRIC_V1,MANUAL,CLEAN,0.88,sample_OLA_ELECTRIC_EV_2024-06,2026-05-23T07:00:39.134768Z,2026-05-23T07:00:39.134768Z,
OLA_ELECTRIC,EV,2024-07,28312,0,28312,,-0.0438,NSE,2024-08-05,OLA_ELECTRIC_V1,MANUAL,CLEAN,0.86,sample_OLA_ELECTRIC_EV_2024-07,2026-05-23T07:00:39.170198Z,2026-05-23T07:00:39.170198Z,
OLA_ELECTRIC,EV,2024-08,29602,0,29602,,0.0456,NSE,2024-09-05,OLA_ELECTRIC_V1,MANUAL,CLEAN,0.88,sample_OLA_ELECTRIC_EV_2024-08,2026-05-23T07:00:39.191977Z,2026-05-23T07:00:39.191977Z,
OLA_ELECTRIC,EV,2024-09,33448,0,33448,,0.1299,NSE,2024-10-06,OLA_ELECTRIC_V1,MANUAL,CLEAN,0.98,sample_OLA_ELECTRIC_EV_2024-09,2026-05-23T07:00:39.206861Z,2026-05-23T07:00:39.206861Z,
OLA_ELECTRIC,EV,2024-10,36969,0,36969,,0.1053,NSE,2024-11-05,OLA_ELECTRIC_V1,MANUAL,CLEAN,0.86,sample_OLA_ELECTRIC_EV_2024-10,2026-05-23T07:00:39.219639Z,2026-05-23T07:00:39.219639Z,
OLA_ELECTRIC,EV,2024-11,31432,0,31432,,-0.1498,NSE,2024-12-05,OLA_ELECTRIC_V1,MANUAL,CLEAN,0.95,sample_OLA_ELECTRIC_EV_2024-11,2026-05-23T07:00:39.229534Z,2026-05-23T07:00:39.229534Z,
OLA_ELECTRIC,EV,2024-12,34842,0,34842,,0.1085,NSE,2025-01-05,OLA_ELECTRIC_V1,MANUAL,CLEAN,0.89,sample_OLA_ELECTRIC_EV_2024-12,2026-05-23T07:00:39.236161Z,2026-05-23T07:00:39.236161Z,
OLA_ELECTRIC,EV,2025-01,29950,0,29950,,-0.1404,NSE,2025-02-06,OLA_ELECTRIC_V1,MANUAL,CLEAN,0.97,sample_OLA_ELECTRIC_EV_2025-01,2026-05-23T07:00:39.242133Z,2026-05-23T07:00:39.242133Z,
OLA_ELECTRIC,EV,2025-02,34836,0,34836,,0.1631,NSE,2025-03-07,OLA_ELECTRIC_V1,MANUAL,CLEAN,0.97,sample_OLA_ELECTRIC_EV_2025-02,2026-05-23T07:00:39.255404Z,2026-05-23T07:00:39.255404Z,
OLA_ELECTRIC,EV,2025-03,40825,0,40825,,0.1719,NSE,2025-04-05,OLA_ELECTRIC_V1,MANUAL,CLEAN,0.9,sample_OLA_ELECTRIC_EV_2025-03,2026-05-23T07:00:39.270047Z,2026-05-23T07:00:39.270047Z,
OLA_ELECTRIC,EV,2025-04,37537,0,37537,,-0.0805,BSE,2025-05-06,OLA_ELECTRIC_V1,MANUAL,CLEAN,0.87,sample_OLA_ELECTRIC_EV_2025-04,2026-05-23T07:00:39.289763Z,2026-05-23T07:00:39.289763Z,
OLA_ELECTRIC,EV,2025-05,36858,0,36858,0.1973,-0.0181,NSE,2025-06-05,OLA_ELECTRIC_V1,MANUAL,CLEAN,0.87,sample_OLA_ELECTRIC_EV_2025-05,2026-05-23T07:00:39.300620Z,2026-05-23T07:00:39.300620Z,
OLA_ELECTRIC,EV,2025-06,35429,0,35429,0.1965,-0.0388,NSE,2025-07-06,OLA_ELECTRIC_V1,MANUAL,CLEAN,0.94,sample_OLA_ELECTRIC_EV_2025-06,2026-05-23T07:00:39.311891Z,2026-05-23T07:00:39.311891Z,
OLA_ELECTRIC,EV,2025-07,36554,0,36554,0.2911,0.0318,NSE,2025-08-07,OLA_ELECTRIC_V1,MANUAL,CLEAN,0.86,sample_OLA_ELECTRIC_EV_2025-07,2026-05-23T07:00:39.317707Z,2026-05-23T07:00:39.317707Z,
OLA_ELECTRIC,EV,2025-08,38726,0,38726,0.3082,0.0594,NSE,2025-09-06,OLA_ELECTRIC_V1,MANUAL,CLEAN,0.92,sample_OLA_ELECTRIC_EV_2025-08,2026-05-23T07:00:39.326962Z,2026-05-23T07:00:39.326962Z,
OLA_ELECTRIC,EV,2025-09,42830,0,42830,0.2805,0.106,NSE,2025-10-07,OLA_ELECTRIC_V1,MANUAL,CLEAN,0.95,sample_OLA_ELECTRIC_EV_2025-09,2026-05-23T07:00:39.331774Z,2026-05-23T07:00:39.331774Z,
OLA_ELECTRIC,EV,2025-10,45839,0,45839,0.2399,0.0703,NSE,2025-11-05,OLA_ELECTRIC_V1,MANUAL,CLEAN,0.88,sample_OLA_ELECTRIC_EV_2025-10,2026-05-23T07:00:39.335111Z,2026-05-23T07:00:39.335111Z,
OLA_ELECTRIC,EV,2025-11,38656,0,38656,0.2298,-0.1567,BSE,2025-12-07,OLA_ELECTRIC_V1,MANUAL,CLEAN,0.98,sample_OLA_ELECTRIC_EV_2025-11,2026-05-23T07:00:39.340952Z,2026-05-23T07:00:39.340952Z,
OLA_ELECTRIC,EV,2025-12,38200,0,38200,0.0964,-0.0118,NSE,2026-01-07,OLA_ELECTRIC_V1,MANUAL,CLEAN,0.92,sample_OLA_ELECTRIC_EV_2025-12,2026-05-23T07:00:39.345837Z,2026-05-23T07:00:39.345837Z,
OLA_ELECTRIC,EV,2026-01,38532,0,38532,0.2865,0.0087,NSE,2026-02-05,OLA_ELECTRIC_V1,MANUAL,CLEAN,0.92,sample_OLA_ELECTRIC_EV_2026-01,2026-05-23T07:00:39.353407Z,2026-05-23T07:00:39.353407Z,
OLA_ELECTRIC,EV,2026-01,38413,0,38413,0.1027,-0.0031,NSE,2026-02-07,OLA_ELECTRIC_V1,MANUAL,CLEAN,0.96,sample_OLA_ELECTRIC_EV_2026-01,2026-05-23T07:00:39.361151Z,2026-05-23T07:00:39.361151Z,
OLA_ELECTRIC,EV,2026-03,47069,0,47069,0.1529,0.2253,BSE,2026-04-07,OLA_ELECTRIC_V1,MANUAL,CLEAN,0.87,sample_OLA_ELECTRIC_EV_2026-03,2026-05-23T07:00:39.365857Z,2026-05-23T07:00:39.365857Z,
OLA_ELECTRIC,EV,2026-04,43126,0,43126,0.1489,-0.0838,NSE,2026-05-06,OLA_ELECTRIC_V1,MANUAL,CLEAN,0.88,sample_OLA_ELECTRIC_EV_2026-04,2026-05-23T07:00:39.371375Z,2026-05-23T07:00:39.371375Z,
TATAMOTORS_CV,CV,2024-05,31023,3097,34120,,,NSE,2024-06-04,TATAMOTORS_CV_V1,MANUAL,CLEAN,0.93,sample_TATAMOTORS_CV_CV_2024-05,2026-05-23T07:00:39.120585Z,2026-05-23T07:00:39.120585Z,
TATAMOTORS_CV,CV,2024-06,26698,2335,29033,,-0.1491,NSE,2024-07-05,TATAMOTORS_CV_V1,MANUAL,CLEAN,0.86,sample_TATAMOTORS_CV_CV_2024-06,2026-05-23T07:00:39.127967Z,2026-05-23T07:00:39.127967Z,
TATAMOTORS_CV,CV,2024-07,26153,2751,28904,,-0.0044,NSE,2024-08-05,TATAMOTORS_CV_V1,MANUAL,CLEAN,0.88,sample_TATAMOTORS_CV_CV_2024-07,2026-05-23T07:00:39.136480Z,2026-05-23T07:00:39.136480Z,
TATAMOTORS_CV,CV,2024-08,27253,2530,29783,,0.0304,NSE,2024-09-05,TATAMOTORS_CV_V1,MANUAL,CLEAN,0.91,sample_TATAMOTORS_CV_CV_2024-08,2026-05-23T07:00:39.172700Z,2026-05-23T07:00:39.172700Z,
TATAMOTORS_CV,CV,2024-09,34547,3220,37767,,0.2681,NSE,2024-10-05,TATAMOTORS_CV_V1,MANUAL,CLEAN,0.96,sample_TATAMOTORS_CV_CV_2024-09,2026-05-23T07:00:39.192973Z,2026-05-23T07:00:39.192973Z,
TATAMOTORS_CV,CV,2024-10,39842,3939,43781,,0.1592,NSE,2024-11-04,TATAMOTORS_CV_V1,MANUAL,CLEAN,0.94,sample_TATAMOTORS_CV_CV_2024-10,2026-05-23T07:00:39.209383Z,2026-05-23T07:00:39.209383Z,
TATAMOTORS_CV,CV,2024-11,31931,3286,35217,,-0.1956,NSE,2024-12-05,TATAMOTORS_CV_V1,MANUAL,CLEAN,0.93,sample_TATAMOTORS_CV_CV_2024-11,2026-05-23T07:00:39.222752Z,2026-05-23T07:00:39.222752Z,
TATAMOTORS_CV,CV,2024-12,31912,2990,34902,,-0.0089,NSE,2025-01-04,TATAMOTORS_CV_V1,MANUAL,FLAGGED,0.82,sample_TATAMOTORS_CV_CV_2024-12,2026-05-23T07:00:39.230538Z,2026-05-23T07:00:39.230538Z,Anomalous swing flagged by validator
TATAMOTORS_CV,CV,2025-01,27535,2854,30389,,-0.1293,NSE,2025-02-04,TATAMOTORS_CV_V1,MANUAL,CLEAN,0.85,sample_TATAMOTORS_CV_CV_2025-01,2026-05-23T07:00:39.238699Z,2026-05-23T07:00:39.238699Z,
TATAMOTORS_CV,CV,2025-02,31962,3289,35251,,0.16,NSE,2025-03-05,TATAMOTORS_CV_V1,MANUAL,CLEAN,0.85,sample_TATAMOTORS_CV_CV_2025-02,2026-05-23T07:00:39.251413Z,2026-05-23T07:00:39.251413Z,
TATAMOTORS_CV,CV,2025-03,38048,3917,41965,,0.1905,BSE,2025-04-05,TATAMOTORS_CV_V1,MANUAL,CLEAN,0.92,sample_TATAMOTORS_CV_CV_2025-03,2026-05-23T07:00:39.257399Z,2026-05-23T07:00:39.257399Z,
TATAMOTORS_CV,CV,2025-04,31863,3325,35188,,-0.1615,BSE,2025-05-04,TATAMOTORS_CV_V1,MANUAL,CLEAN,0.94,sample_TATAMOTORS_CV_CV_2025-04,2026-05-23T07:00:39.277589Z,2026-05-23T07:00:39.277589Z,
TATAMOTORS_CV,CV,2025-05,31596,3109,34705,0.0171,-0.0137,NSE,2025-06-04,TATAMOTORS_CV_V1,MANUAL,CLEAN,0.88,sample_TATAMOTORS_CV_CV_2025-05,2026-05-23T07:00:39.289763Z,2026-05-23T07:00:39.289763Z,
TATAMOTORS_CV,CV,2025-06,30378,2911,33289,0.1466,-0.0408,NSE,2025-07-05,TATAMOTORS_CV_V1,MANUAL,CLEAN,0.91,sample_TATAMOTORS_CV_CV_2025-06,2026-05-23T07:00:39.306582Z,2026-05-23T07:00:39.306582Z,
TATAMOTORS_CV,CV,2025-07,29244,2990,32234,0.1152,-0.0317,BSE,2025-08-05,TATAMOTORS_CV_V1,MANUAL,CLEAN,0.96,sample_TATAMOTORS_CV_CV_2025-07,2026-05-23T07:00:39.312418Z,2026-05-23T07:00:39.312418Z,
TATAMOTORS_CV,CV,2025-08,29656,2952,32608,0.0949,0.0116,NSE,2025-09-04,TATAMOTORS_CV_V1,MANUAL,CLEAN,0.97,sample_TATAMOTORS_CV_CV_2025-08,2026-05-23T07:00:39.318989Z,2026-05-23T07:00:39.318989Z,
TATAMOTORS_CV,CV,2025-09,36546,3630,40176,0.0638,0.2321,NSE,2025-10-03,TATAMOTORS_CV_V1,MANUAL,CLEAN,0.94,sample_TATAMOTORS_CV_CV_2025-09,2026-05-23T07:00:39.329626Z,2026-05-23T07:00:39.329626Z,
TATAMOTORS_CV,CV,2025-10,39349,3477,42826,-0.0218,0.066,NSE,2025-11-05,TATAMOTORS_CV_V1,MANUAL,CLEAN,0.89,sample_TATAMOTORS_CV_CV_2025-10,2026-05-23T07:00:39.333781Z,2026-05-23T07:00:39.333781Z,
TATAMOTORS_CV,CV,2025-11,33392,3061,36453,0.0351,-0.1488,NSE,2025-12-05,TATAMOTORS_CV_V1,MANUAL,CLEAN,0.86,sample_TATAMOTORS_CV_CV_2025-11,2026-05-23T07:00:39.337618Z,2026-05-23T07:00:39.337618Z,
TATAMOTORS_CV,CV,2025-12,34075,3327,37402,0.0716,0.026,NSE,2026-01-05,TATAMOTORS_CV_V1,MANUAL,CLEAN,0.9,sample_TATAMOTORS_CV_CV_2025-12,2026-05-23T07:00:39.342004Z,2026-05-23T07:00:39.342004Z,
TATAMOTORS_CV,CV,2026-01,30561,2759,33320,0.0964,-0.1091,NSE,2026-02-03,TATAMOTORS_CV_V1,MANUAL,CLEAN,0.94,sample_TATAMOTORS_CV_CV_2026-01,2026-05-23T07:00:39.345837Z,2026-05-23T07:00:39.345837Z,
TATAMOTORS_CV,CV,2026-01,28822,2486,31308,-0.1119,-0.0604,NSE,2026-02-03,TATAMOTORS_CV_V1,MANUAL,CLEAN,0.95,sample_TATAMOTORS_CV_CV_2026-01,2026-05-23T07:00:39.354296Z,2026-05-23T07:00:39.354296Z,
TATAMOTORS_CV,CV,2026-03,40269,3432,43701,0.0414,0.3958,NSE,2026-04-03,TATAMOTORS_CV_V1,MANUAL,CLEAN,0.93,sample_TATAMOTORS_CV_CV_2026-03,2026-05-23T07:00:39.362320Z,2026-05-23T07:00:39.362320Z,
