company_key,segment,filing_month_year,raw_category,normalized_category,units,is_export,notes
OLA_ELECTRIC,EV,2024-06,S1 Air,S1 Air,8448,False,sample
OLA_ELECTRIC,EV,2024-06,S1 X,S1 X,4331,False,sample
OLA_ELECTRIC,EV,2024-07,S1 Pro,S1 Pro,16951,False,sample
OLA_ELECTRIC,EV,2024-07,S1 Air,S1 Air,9594,False,sample
OLA_ELECTRIC,EV,2024-07,S1 X,S1 X,4538,False,sample
OLA_ELECTRIC,EV,2024-08,S1 Pro,S1 Pro,16031,False,sample
OLA_ELECTRIC,EV,2024-08,S1 Air,S1 Air,8833,False,sample
OLA_ELECTRIC,EV,2024-08,S1 X,S1 X,4606,False,sample
OLA_ELECTRIC,EV,2024-09,S1 Pro,S1 Pro,18523,False,sample
OLA_ELECTRIC,EV,2024-09,S1 Air,S1 Air,10208,False,sample
OLA_ELECTRIC,EV,2024-09,S1 X,S1 X,4916,False,sample
OLA_ELECTRIC,EV,2024-10,S1 Pro,S1 Pro,20244,False,sample
OLA_ELECTRIC,EV,2024-10,S1 Air,S1 Air,11121,False,sample
OLA_ELECTRIC,EV,2024-10,S1 X,S1 X,5657,False,sample
OLA_ELECTRIC,EV,2024-11,S1 Pro,S1 Pro,16856,False,sample
OLA_ELECTRIC,EV,2024-11,S1 Air,S1 Air,8803,False,sample
OLA_ELECTRIC,EV,2024-11,S1 X,S1 X,4708,False,sample
OLA_ELECTRIC,EV,2024-12,S1 Pro,S1 Pro,19623,False,sample
OLA_ELECTRIC,EV,2024-12,S1 Air,S1 Air,10542,False,sample
OLA_ELECTRIC,EV,2024-12,S1 X,S1 X,5539,False,sample
OLA_ELECTRIC,EV,2025-01,S1 Pro,S1 Pro,17087,False,sample
OLA_ELECTRIC,EV,2025-01,S1 Air,S1 Air,9895,False,sample
OLA_ELECTRIC,EV,2025-01,S1 X,S1 X,4908,False,sample
OLA_ELECTRIC,EV,2025-02,S1 Pro,S1 Pro,18517,False,sample
OLA_ELECTRIC,EV,2025-02,S1 Air,S1 Air,10096,False,sample
OLA_ELECTRIC,EV,2025-02,S1 X,S1 X,5228,False,sample
OLA_ELECTRIC,EV,2025-03,S1 Pro,S1 Pro,21375,False,sample
OLA_ELECTRIC,EV,2025-03,S1 Air,S1 Air,11498,False,sample
OLA_ELECTRIC,EV,2025-03,S1 X,S1 X,5632,False,sample
OLA_ELECTRIC,EV,2025-04,S1 Pro,S1 Pro,20238,False,sample
OLA_ELECTRIC,EV,2025-04,S1 Air,S1 Air,10805,False,sample
OLA_ELECTRIC,EV,2025-04,S1 X,S1 X,5235,False,sample
OLA_ELECTRIC,EV,2025-05,S1 Pro,S1 Pro,19942,False,sample
OLA_ELECTRIC,EV,2025-05,S1 Air,S1 Air,11479,False,sample
OLA_ELECTRIC,EV,2025-05,S1 X,S1 X,5428,False,sample
OLA_ELECTRIC,EV,2025-06,S1 Pro,S1 Pro,19770,False,sample
OLA_ELECTRIC,EV,2025-06,S1 Air,S1 Air,10579,False,sample
OLA_ELECTRIC,EV,2025-06,S1 X,S1 X,5591,False,sample
OLA_ELECTRIC,EV,2025-07,S1 Pro,S1 Pro,19972,False,sample
OLA_ELECTRIC,EV,2025-07,S1 Air,S1 Air,10734,False,sample
OLA_ELECTRIC,EV,2025-07,S1 X,S1 X,5272,False,sample
OLA_ELECTRIC,EV,2025-08,S1 Pro,S1 Pro,19629,False,sample
OLA_ELECTRIC,EV,2025-08,S1 Air,S1 Air,10518,False,sample
OLA_ELECTRIC,EV,2025-08,S1 X,S1 X,5299,False,sample
OLA_ELECTRIC,EV,2025-09,S1 Pro,S1 Pro,21916,False,sample
OLA_ELECTRIC,EV,2025-09,S1 Air,S1 Air,12276,False,sample
OLA_ELECTRIC,EV,2025-09,S1 X,S1 X,6057,False,sample
OLA_ELECTRIC,EV,2025-10,S1 Pro,S1 Pro,24097,False,sample
OLA_ELECTRIC,EV,2025-10,S1 Air,S1 Air,13652,False,sample
OLA_ELECTRIC,EV,2025-10,S1 X,S1 X,6684,False,sample
OLA_ELECTRIC,EV,2025-11,S1 Pro,S1 Pro,21558,False,sample
OLA_ELECTRIC,EV,2025-11,S1 Air,S1 Air,11893,False,sample
OLA_ELECTRIC,EV,2025-11,S1 X,S1 X,5746,False,sample
OLA_ELECTRIC,EV,2025-12,S1 Pro,S1 Pro,21919,False,sample
OLA_ELECTRIC,EV,2025-12,S1 Air,S1 Air,11547,False,sample
OLA_ELECTRIC,EV,2025-12,S1 X,S1 X,5874,False,sample
OLA_ELECTRIC,EV,2026-01,S1 Pro,S1 Pro,20925,False,sample
OLA_ELECTRIC,EV,2026-01,S1 Air,S1 Air,11809,False,sample
OLA_ELECTRIC,EV,2026-01,S1 X,S1 X,5947,False,sample
OLA_ELECTRIC,EV,2026-03,S1 Pro,S1 Pro,24620,False,sample
OLA_ELECTRIC,EV,2026-03,S1 Air,S1 Air,13246,False,sample
OLA_ELECTRIC,EV,2026-03,S1 X,S1 X,6578,False,sample
OLA_ELECTRIC,EV,2026-04,S1 Pro,S1 Pro,24934,False,sample
OLA_ELECTRIC,EV,2026-04,S1 Air,S1 Air,13405,False,sample
OLA_ELECTRIC,EV,2026-04,S1 X,S1 X,6958,False,sample
TATAMOTORS_CV,CV,2024-05,SCV,SCV,14556,False,sample
TATAMOTORS_CV,CV,2024-05,ICV,ICV,4138,False,sample
TATAMOTORS_CV,CV,2024-05,MHCV,MHCV,9554,False,sample
TATAMOTORS_CV,CV,2024-05,Bus,Bus,3424,False,sample
TATAMOTORS_CV,CV,2024-06,SCV,SCV,14096,False,sample
TATAMOTORS_CV,CV,2024-06,ICV,ICV,4017,False,sample
TATAMOTORS_CV,CV,2024-06,MHCV,MHCV,9059,False,sample
TATAMOTORS_CV,CV,2024-06,Bus,Bus,3458,False,sample
TATAMOTORS_CV,CV,2024-07,SCV,SCV,13965,False,sample
TATAMOTORS_CV,CV,2024-07,ICV,ICV,3983,False,sample
TATAMOTORS_CV,CV,2024-07,MHCV,MHCV,8957,False,sample
TATAMOTORS_CV,CV,2024-07,Bus,Bus,3305,False,sample
TATAMOTORS_CV,CV,2024-08,SCV,SCV,14229,False,sample
TATAMOTORS_CV,CV,2024-08,ICV,ICV,3997,False,sample
TATAMOTORS_CV,CV,2024-08,MHCV,MHCV,9132,False,sample
TATAMOTORS_CV,CV,2024-08,Bus,Bus,3419,False,sample
TATAMOTORS_CV,CV,2024-09,SCV,SCV,17049,False,sample
TATAMOTORS_CV,CV,2024-09,ICV,ICV,4916,False,sample
TATAMOTORS_CV,CV,2024-09,MHCV,MHCV,11536,False,sample
TATAMOTORS_CV,CV,2024-09,Bus,Bus,4222,False,sample
TATAMOTORS_CV,CV,2024-10,SCV,SCV,20507,False,sample
TATAMOTORS_CV,CV,2024-10,ICV,ICV,5825,False,sample
TATAMOTORS_CV,CV,2024-10,MHCV,MHCV,13497,False,sample
TATAMOTORS_CV,CV,2024-10,Bus,Bus,5099,False,sample
TATAMOTORS_CV,CV,2024-11,SCV,SCV,16796,False,sample
TATAMOTORS_CV,CV,2024-11,ICV,ICV,4468,False,sample
TATAMOTORS_CV,CV,2024-11,MHCV,MHCV,10306,False,sample
TATAMOTORS_CV,CV,2024-11,Bus,Bus,3817,False,sample
TATAMOTORS_CV,CV,2024-12,SCV,SCV,15165,False,sample
TATAMOTORS_CV,CV,2024-12,ICV,ICV,4516,False,sample
TATAMOTORS_CV,CV,2024-12,MHCV,MHCV,10241,False,sample
TATAMOTORS_CV,CV,2024-12,Bus,Bus,3828,False,sample
TATAMOTORS_CV,CV,2025-01,SCV,SCV,15837,False,sample
TATAMOTORS_CV,CV,2025-01,ICV,ICV,4314,False,sample
TATAMOTORS_CV,CV,2025-01,MHCV,MHCV,9725,False,sample
TATAMOTORS_CV,CV,2025-01,Bus,Bus,3621,False,sample
TATAMOTORS_CV,CV,2025-02,SCV,SCV,15371,False,sample
TATAMOTORS_CV,CV,2025-02,ICV,ICV,4375,False,sample
TATAMOTORS_CV,CV,2025-02,MHCV,MHCV,9903,False,sample
TATAMOTORS_CV,CV,2025-02,Bus,Bus,3655,False,sample
TATAMOTORS_CV,CV,2025-03,SCV,SCV,18964,False,sample
TATAMOTORS_CV,CV,2025-03,ICV,ICV,5247,False,sample
TATAMOTORS_CV,CV,2025-03,MHCV,MHCV,11839,False,sample
TATAMOTORS_CV,CV,2025-03,Bus,Bus,4483,False,sample
TATAMOTORS_CV,CV,2025-04,SCV,SCV,15356,False,sample
TATAMOTORS_CV,CV,2025-04,ICV,ICV,4144,False,sample
TATAMOTORS_CV,CV,2025-04,MHCV,MHCV,9417,False,sample
TATAMOTORS_CV,CV,2025-04,Bus,Bus,3508,False,sample
TATAMOTORS_CV,CV,2025-05,SCV,SCV,16270,False,sample
TATAMOTORS_CV,CV,2025-05,ICV,ICV,4782,False,sample
TATAMOTORS_CV,CV,2025-05,MHCV,MHCV,10850,False,sample
TATAMOTORS_CV,CV,2025-05,Bus,Bus,4043,False,sample
TATAMOTORS_CV,CV,2025-06,SCV,SCV,15028,False,sample
TATAMOTORS_CV,CV,2025-06,ICV,ICV,4252,False,sample
TATAMOTORS_CV,CV,2025-06,MHCV,MHCV,9861,False,sample
TATAMOTORS_CV,CV,2025-06,Bus,Bus,3528,False,sample
TATAMOTORS_CV,CV,2025-07,SCV,SCV,14859,False,sample
TATAMOTORS_CV,CV,2025-07,ICV,ICV,4349,False,sample
TATAMOTORS_CV,CV,2025-07,MHCV,MHCV,9690,False,sample
TATAMOTORS_CV,CV,2025-07,Bus,Bus,3613,False,sample
TATAMOTORS_CV,CV,2025-08,SCV,SCV,15894,False,sample
TATAMOTORS_CV,CV,2025-08,ICV,ICV,4379,False,sample
TATAMOTORS_CV,CV,2025-08,MHCV,MHCV,9926,False,sample
TATAMOTORS_CV,CV,2025-08,Bus,Bus,3701,False,sample
TATAMOTORS_CV,CV,2025-09,SCV,SCV,17979,False,sample
TATAMOTORS_CV,CV,2025-09,ICV,ICV,5048,False,sample
TATAMOTORS_CV,CV,2025-09,MHCV,MHCV,11276,False,sample
TATAMOTORS_CV,CV,2025-09,Bus,Bus,4346,False,sample
TATAMOTORS_CV,CV,2025-10,SCV,SCV,19189,False,sample
TATAMOTORS_CV,CV,2025-10,ICV,ICV,5527,False,sample
TATAMOTORS_CV,CV,2025-10,MHCV,MHCV,13378,False,sample
TATAMOTORS_CV,CV,2025-10,Bus,Bus,4609,False,sample
TATAMOTORS_CV,CV,2025-11,SCV,SCV,16518,False,sample
TATAMOTORS_CV,CV,2025-11,ICV,ICV,4396,False,sample
TATAMOTORS_CV,CV,2025-11,MHCV,MHCV,10728,False,sample
TATAMOTORS_CV,CV,2025-11,Bus,Bus,3748,False,sample
TATAMOTORS_CV,CV,2025-12,SCV,SCV,16603,False,sample
TATAMOTORS_CV,CV,2025-12,ICV,ICV,4674,False,sample
TATAMOTORS_CV,CV,2025-12,MHCV,MHCV,10933,False,sample
TATAMOTORS_CV,CV,2025-12,Bus,Bus,3930,False,sample
TATAMOTORS_CV,CV,2026-01,SCV,SCV,15391,False,sample
TATAMOTORS_CV,CV,2026-01,ICV,ICV,4415,False,sample
TATAMOTORS_CV,CV,2026-01,MHCV,MHCV,10326,False,sample
TATAMOTORS_CV,CV,2026-01,Bus,Bus,3794,False,sample
TATAMOTORS_CV,CV,2026-03,SCV,SCV,19636,False,sample
TATAMOTORS_CV,CV,2026-03,ICV,ICV,5919,False,sample
TATAMOTORS_CV,CV,2026-03,MHCV,MHCV,12937,False,sample
TATAMOTORS_CV,CV,2026-03,Bus,Bus,4851,False,sample
TATAMOTORS_CV,CV,2026-04,SCV,SCV,17963,False,sample
TATAMOTORS_CV,CV,2026-04,ICV,ICV,4904,False,sample
TATAMOTORS_CV,CV,2026-04,MHCV,MHCV,11668,False,sample
TATAMOTORS_CV,CV,2026-04,Bus,Bus,4250,False,sample
TATAMOTORS_PV,EV,2024-05,Nexon EV,Nexon EV,2989,False,sample
TATAMOTORS_PV,EV,2024-05,Tiago EV,Tiago EV,1308,False,sample
TATAMOTORS_PV,EV,2024-05,Punch EV,Punch EV,509,False,sample
TATAMOTORS_PV,EV,2024-05,Tigor EV,Tigor EV,247,False,sample
TATAMOTORS_PV,EV,2024-06,Nexon EV,Nexon EV,3230,False,sample
TATAMOTORS_PV,EV,2024-06,Tiago EV,Tiago EV,1387,False,sample
TATAMOTORS_PV,EV,2024-06,Punch EV,Punch EV,556,False,sample
TATAMOTORS_PV,EV,2024-06,Tigor EV,Tigor EV,265,False,sample
TATAMOTORS_PV,EV,2024-07,Nexon EV,Nexon EV,3001,False,sample
TATAMOTORS_PV,EV,2024-07,Tiago EV,Tiago EV,1268,False,sample
TATAMOTORS_PV,EV,2024-07,Punch EV,Punch EV,504,False,sample
TATAMOTORS_PV,EV,2024-07,Tigor EV,Tigor EV,264,False,sample
TATAMOTORS_PV,EV,2024-08,Nexon EV,Nexon EV,3466,False,sample
TATAMOTORS_PV,EV,2024-08,Tiago EV,Tiago EV,1415,False,sample
TATAMOTORS_PV,EV,2024-08,Punch EV,Punch EV,588,False,sample
TATAMOTORS_PV,EV,2024-08,Tigor EV,Tigor EV,294,False,sample
TATAMOTORS_PV,EV,2024-09,Nexon EV,Nexon EV,3585,False,sample
TATAMOTORS_PV,EV,2024-09,Tiago EV,Tiago EV,1457,False,sample
TATAMOTORS_PV,EV,2024-09,Punch EV,Punch EV,617,False,sample
TATAMOTORS_PV,EV,2024-09,Tigor EV,Tigor EV,308,False,sample
TATAMOTORS_PV,EV,2024-10,Nexon EV,Nexon EV,4288,False,sample
TATAMOTORS_PV,EV,2024-10,Tiago EV,Tiago EV,1836,False,sample
TATAMOTORS_PV,EV,2024-10,Punch EV,Punch EV,731,False,sample
TATAMOTORS_PV,EV,2024-10,Tigor EV,Tigor EV,371,False,sample
TATAMOTORS_PV,EV,2024-11,Nexon EV,Nexon EV,3514,False,sample
TATAMOTORS_PV,EV,2024-11,Tiago EV,Tiago EV,1468,False,sample
TATAMOTORS_PV,EV,2024-11,Punch EV,Punch EV,591,False,sample
TATAMOTORS_PV,EV,2024-11,Tigor EV,Tigor EV,302,False,sample
TATAMOTORS_PV,EV,2024-12,Nexon EV,Nexon EV,3925,False,sample
TATAMOTORS_PV,EV,2024-12,Tiago EV,Tiago EV,1539,False,sample
TATAMOTORS_PV,EV,2024-12,Punch EV,Punch EV,660,False,sample
TATAMOTORS_PV,EV,2024-12,Tigor EV,Tigor EV,321,False,sample
TATAMOTORS_PV,EV,2025-01,Nexon EV,Nexon EV,3444,False,sample
TATAMOTORS_PV,EV,2025-01,Tiago EV,Tiago EV,1452,False,sample
TATAMOTORS_PV,EV,2025-01,Punch EV,Punch EV,578,False,sample
TATAMOTORS_PV,EV,2025-01,Tigor EV,Tigor EV,280,False,sample
TATAMOTORS_PV,EV,2025-02,Nexon EV,Nexon EV,3917,False,sample
TATAMOTORS_PV,EV,2025-02,Tiago EV,Tiago EV,1614,False,sample
TATAMOTORS_PV,EV,2025-02,Punch EV,Punch EV,629,False,sample
TATAMOTORS_PV,EV,2025-02,Tigor EV,Tigor EV,310,False,sample
TATAMOTORS_PV,EV,2025-03,Nexon EV,Nexon EV,4031,False,sample
TATAMOTORS_PV,EV,2025-03,Tiago EV,Tiago EV,1715,False,sample
TATAMOTORS_PV,EV,2025-03,Punch EV,Punch EV,663,False,sample
TATAMOTORS_PV,EV,2025-03,Tigor EV,Tigor EV,351,False,sample
TATAMOTORS_PV,EV,2025-04,Nexon EV,Nexon EV,4177,False,sample
TATAMOTORS_PV,EV,2025-04,Tiago EV,Tiago EV,1754,False,sample
TATAMOTORS_PV,EV,2025-04,Punch EV,Punch EV,694,False,sample
TATAMOTORS_PV,EV,2025-04,Tigor EV,Tigor EV,327,False,sample
TATAMOTORS_PV,EV,2025-05,Nexon EV,Nexon EV,3830,False,sample
TATAMOTORS_PV,EV,2025-05,Tiago EV,Tiago EV,1622,False,sample
TATAMOTORS_PV,EV,2025-05,Punch EV,Punch EV,607,False,sample
TATAMOTORS_PV,EV,2025-05,Tigor EV,Tigor EV,326,False,sample
TATAMOTORS_PV,EV,2025-06,Nexon EV,Nexon EV,3877,False,sample
TATAMOTORS_PV,EV,2025-06,Tiago EV,Tiago EV,1655,False,sample
TATAMOTORS_PV,EV,2025-06,Punch EV,Punch EV,690,False,sample
TATAMOTORS_PV,EV,2025-06,Tigor EV,Tigor EV,330,False,sample
TATAMOTORS_PV,EV,2025-07,Nexon EV,Nexon EV,4086,False,sample
TATAMOTORS_PV,EV,2025-07,Tiago EV,Tiago EV,1691,False,sample
TATAMOTORS_PV,EV,2025-07,Punch EV,Punch EV,675,False,sample
TATAMOTORS_PV,EV,2025-07,Tigor EV,Tigor EV,322,False,sample
TATAMOTORS_PV,EV,2025-08,Nexon EV,Nexon EV,3941,False,sample
TATAMOTORS_PV,EV,2025-08,Tiago EV,Tiago EV,1642,False,sample
TATAMOTORS_PV,EV,2025-08,Punch EV,Punch EV,617,False,sample
TATAMOTORS_PV,EV,2025-08,Tigor EV,Tigor EV,315,False,sample
TATAMOTORS_PV,EV,2025-09,Nexon EV,Nexon EV,4205,False,sample
TATAMOTORS_PV,EV,2025-09,Tiago EV,Tiago EV,1836,False,sample
TATAMOTORS_PV,EV,2025-09,Punch EV,Punch EV,733,False,sample
TATAMOTORS_PV,EV,2025-09,Tigor EV,Tigor EV,349,False,sample
TATAMOTORS_PV,EV,2025-10,Nexon EV,Nexon EV,4809,False,sample
TATAMOTORS_PV,EV,2025-10,Tiago EV,Tiago EV,2019,False,sample
TATAMOTORS_PV,EV,2025-10,Punch EV,Punch EV,809,False,sample
TATAMOTORS_PV,EV,2025-10,Tigor EV,Tigor EV,394,False,sample
TATAMOTORS_PV,EV,2025-11,Nexon EV,Nexon EV,4208,False,sample
TATAMOTORS_PV,EV,2025-11,Tiago EV,Tiago EV,1754,False,sample
TATAMOTORS_PV,EV,2025-11,Punch EV,Punch EV,708,False,sample
TATAMOTORS_PV,EV,2025-11,Tigor EV,Tigor EV,350,False,sample
TATAMOTORS_PV,EV,2025-12,Nexon EV,Nexon EV,4561,False,sample
TATAMOTORS_PV,EV,2025-12,Tiago EV,Tiago EV,1889,False,sample
TATAMOTORS_PV,EV,2025-12,Punch EV,Punch EV,751,False,sample
TATAMOTORS_PV,EV,2025-12,Tigor EV,Tigor EV,362,False,sample
TATAMOTORS_PV,EV,2026-01,Nexon EV,Nexon EV,4152,False,sample
TATAMOTORS_PV,EV,2026-01,Tiago EV,Tiago EV,1698,False,sample
TATAMOTORS_PV,EV,2026-01,Punch EV,Punch EV,721,False,sample
TATAMOTORS_PV,EV,2026-01,Tigor EV,Tigor EV,355,False,sample
TATAMOTORS_PV,EV,2026-03,Nexon EV,Nexon EV,4801,False,sample
TATAMOTORS_PV,EV,2026-03,Tiago EV,Tiago EV,2044,False,sample
TATAMOTORS_PV,EV,2026-03,Punch EV,Punch EV,813,False,sample
TATAMOTORS_PV,EV,2026-03,Tigor EV,Tigor EV,409,False,sample
TATAMOTORS_PV,EV,2026-04,Nexon EV,Nexon EV,4671,False,sample
TATAMOTORS_PV,EV,2026-04,Tiago EV,Tiago EV,1955,False,sample
TATAMOTORS_PV,EV,2026-04,Punch EV,Punch EV,768,False,sample
TATAMOTORS_PV,EV,2026-04,Tigor EV,Tigor EV,385,False,sample
TATAMOTORS_PV,PV,2024-05,UV,UV,30517,False,sample
TATAMOTORS_PV,PV,2024-05,Hatch,Hatch,9265,False,sample
TATAMOTORS_PV,PV,2024-05,Sedan,Sedan,3100,False,sample
TATAMOTORS_PV,PV,2024-06,UV,UV,28080,False,sample
TATAMOTORS_PV,PV,2024-06,Hatch,Hatch,8316,False,sample
TATAMOTORS_PV,PV,2024-06,Sedan,Sedan,2741,False,sample
TATAMOTORS_PV,PV,2024-07,UV,UV,32362,False,sample
TATAMOTORS_PV,PV,2024-07,Hatch,Hatch,9566,False,sample
TATAMOTORS_PV,PV,2024-07,Sedan,Sedan,3113,False,sample
TATAMOTORS_PV,PV,2024-08,UV,UV,30613,False,sample
TATAMOTORS_PV,PV,2024-08,Hatch,Hatch,8767,False,sample
TATAMOTORS_PV,PV,2024-08,Sedan,Sedan,3084,False,sample
TATAMOTORS_PV,PV,2024-09,UV,UV,36320,False,sample
TATAMOTORS_PV,PV,2024-09,Hatch,Hatch,10578,False,sample
TATAMOTORS_PV,PV,2024-09,Sedan,Sedan,3702,False,sample
TATAMOTORS_PV,PV,2024-10,UV,UV,44089,False,sample
TATAMOTORS_PV,PV,2024-10,Hatch,Hatch,12940,False,sample
TATAMOTORS_PV,PV,2024-10,Sedan,Sedan,4438,False,sample
TATAMOTORS_PV,PV,2024-11,UV,UV,32005,False,sample
TATAMOTORS_PV,PV,2024-11,Hatch,Hatch,9637,False,sample
TATAMOTORS_PV,PV,2024-11,Sedan,Sedan,3111,False,sample
TATAMOTORS_PV,PV,2024-12,UV,UV,37706,False,sample
TATAMOTORS_PV,PV,2024-12,Hatch,Hatch,11102,False,sample
TATAMOTORS_PV,PV,2024-12,Sedan,Sedan,3573,False,sample
TATAMOTORS_PV,PV,2025-01,UV,UV,32422,False,sample
TATAMOTORS_PV,PV,2025-01,Hatch,Hatch,8788,False,sample
TATAMOTORS_PV,PV,2025-01,Sedan,Sedan,3129,False,sample
TATAMOTORS_PV,PV,2025-02,UV,UV,33952,False,sample
TATAMOTORS_PV,PV,2025-02,Hatch,Hatch,9387,False,sample
TATAMOTORS_PV,PV,2025-02,Sedan,Sedan,3232,False,sample
TATAMOTORS_PV,PV,2025-03,UV,UV,41120,False,sample
TATAMOTORS_PV,PV,2025-03,Hatch,Hatch,12193,False,sample
TATAMOTORS_PV,PV,2025-03,Sedan,Sedan,4147,False,sample
TATAMOTORS_PV,PV,2025-04,UV,UV,34410,False,sample
TATAMOTORS_PV,PV,2025-04,Hatch,Hatch,10044,False,sample
TATAMOTORS_PV,PV,2025-04,Sedan,Sedan,3202,False,sample
TATAMOTORS_PV,PV,2025-05,UV,UV,33151,False,sample
TATAMOTORS_PV,PV,2025-05,Hatch,Hatch,9556,False,sample
TATAMOTORS_PV,PV,2025-05,Sedan,Sedan,3288,False,sample
TATAMOTORS_PV,PV,2025-06,UV,UV,32137,False,sample
TATAMOTORS_PV,PV,2025-06,Hatch,Hatch,10008,False,sample
TATAMOTORS_PV,PV,2025-06,Sedan,Sedan,3109,False,sample
TATAMOTORS_PV,PV,2025-07,UV,UV,30201,False,sample
TATAMOTORS_PV,PV,2025-07,Hatch,Hatch,8776,False,sample
TATAMOTORS_PV,PV,2025-07,Sedan,Sedan,2942,False,sample
TATAMOTORS_PV,PV,2025-08,UV,UV,33145,False,sample
TATAMOTORS_PV,PV,2025-08,Hatch,Hatch,9352,False,sample
TATAMOTORS_PV,PV,2025-08,Sedan,Sedan,3149,False,sample
TATAMOTORS_PV,PV,2025-09,UV,UV,36501,False,sample
TATAMOTORS_PV,PV,2025-09,Hatch,Hatch,10907,False,sample
TATAMOTORS_PV,PV,2025-09,Sedan,Sedan,3786,False,sample
TATAMOTORS_PV,PV,2025-10,UV,UV,43493,False,sample
TATAMOTORS_PV,PV,2025-10,Hatch,Hatch,13226,False,sample
TATAMOTORS_PV,PV,2025-10,Sedan,Sedan,4207,False,sample
TATAMOTORS_PV,PV,2025-11,UV,UV,34952,False,sample
TATAMOTORS_PV,PV,2025-11,Hatch,Hatch,10784,False,sample
TATAMOTORS_PV,PV,2025-11,Sedan,Sedan,3602,False,sample
TATAMOTORS_PV,PV,2025-12,UV,UV,37719,False,sample
TATAMOTORS_PV,PV,2025-12,Hatch,Hatch,10902,False,sample
TATAMOTORS_PV,PV,2025-12,Sedan,Sedan,3760,False,sample
TATAMOTORS_PV,PV,2026-01,UV,UV,34744,False,sample
TATAMOTORS_PV,PV,2026-01,Hatch,Hatch,9860,False,sample
TATAMOTORS_PV,PV,2026-01,Sedan,Sedan,3281,False,sample
TATAMOTORS_PV,PV,2026-03,UV,UV,42836,False,sample
TATAMOTORS_PV,PV,2026-03,Hatch,Hatch,12489,False,sample
TATAMOTORS_PV,PV,2026-03,Sedan,Sedan,4453,False,sample
TATAMOTORS_PV,PV,2026-04,UV,UV,36036,False,sample
TATAMOTORS_PV,PV,2026-04,Hatch,Hatch,9847,False,sample
TATAMOTORS_PV,PV,2026-04,Sedan,Sedan,3328,False,sample
TVS,2W,2024-05,Motorcycle,Motorcycle,145796,False,sample
TVS,2W,2024-05,Scooter,Scooter,183045,False,sample
TVS,2W,2024-05,Moped,Moped,10466,False,sample
TVS,2W,2024-05,EV,EV,10460,False,sample
TVS,2W,2024-06,Motorcycle,Motorcycle,145700,False,sample
TVS,2W,2024-06,Scooter,Scooter,182256,False,sample
TVS,2W,2024-06,Moped,Moped,10950,False,sample
TVS,2W,2024-06,EV,EV,10346,False,sample
TVS,2W,2024-07,Motorcycle,Motorcycle,136143,False,sample
TVS,2W,2024-07,Scooter,Scooter,177921,False,sample
TVS,2W,2024-07,Moped,Moped,9622,False,sample
TVS,2W,2024-07,EV,EV,10016,False,sample
TVS,2W,2024-08,Motorcycle,Motorcycle,139517,False,sample
TVS,2W,2024-08,Scooter,Scooter,181491,False,sample
TVS,2W,2024-08,Moped,Moped,10464,False,sample
TVS,2W,2024-08,EV,EV,10065,False,sample
TVS,2W,2024-09,Motorcycle,Motorcycle,157924,False,sample
TVS,2W,2024-09,Scooter,Scooter,197553,False,sample
TVS,2W,2024-09,Moped,Moped,11279,False,sample
TVS,2W,2024-09,EV,EV,11734,False,sample
TVS,2W,2024-10,Motorcycle,Motorcycle,198199,False,sample
TVS,2W,2024-10,Scooter,Scooter,248778,False,sample
TVS,2W,2024-10,Moped,Moped,14702,False,sample
TVS,2W,2024-10,EV,EV,14056,False,sample
TVS,2W,2024-11,Motorcycle,Motorcycle,160773,False,sample
TVS,2W,2024-11,Scooter,Scooter,205132,False,sample
TVS,2W,2024-11,Moped,Moped,11949,False,sample
TVS,2W,2024-11,EV,EV,11818,False,sample
TVS,2W,2024-12,Motorcycle,Motorcycle,144374,False,sample
TVS,2W,2024-12,Scooter,Scooter,190282,False,sample
TVS,2W,2024-12,Moped,Moped,10497,False,sample
TVS,2W,2024-12,EV,EV,10577,False,sample
TVS,2W,2025-01,Motorcycle,Motorcycle,142682,False,sample
TVS,2W,2025-01,Scooter,Scooter,172973,False,sample
TVS,2W,2025-01,Moped,Moped,10558,False,sample
TVS,2W,2025-01,EV,EV,10275,False,sample
TVS,2W,2025-02,Motorcycle,Motorcycle,153899,False,sample
TVS,2W,2025-02,Scooter,Scooter,190765,False,sample
TVS,2W,2025-02,Moped,Moped,10605,False,sample
TVS,2W,2025-02,EV,EV,11312,False,sample
TVS,2W,2025-03,Motorcycle,Motorcycle,182109,False,sample
TVS,2W,2025-03,Scooter,Scooter,225291,False,sample
TVS,2W,2025-03,Moped,Moped,13656,False,sample
TVS,2W,2025-03,EV,EV,13785,False,sample
TVS,2W,2025-04,Motorcycle,Motorcycle,152370,False,sample
TVS,2W,2025-04,Scooter,Scooter,180331,False,sample
TVS,2W,2025-04,Moped,Moped,10940,False,sample
TVS,2W,2025-04,EV,EV,10306,False,sample
TVS,2W,2025-05,Motorcycle,Motorcycle,169334,False,sample
TVS,2W,2025-05,Scooter,Scooter,195852,False,sample
TVS,2W,2025-05,Moped,Moped,11330,False,sample
TVS,2W,2025-05,EV,EV,11630,False,sample
TVS,2W,2025-06,Motorcycle,Motorcycle,158938,False,sample
TVS,2W,2025-06,Scooter,Scooter,185491,False,sample
TVS,2W,2025-06,Moped,Moped,11388,False,sample
TVS,2W,2025-06,EV,EV,10575,False,sample
TVS,2W,2025-07,Motorcycle,Motorcycle,152226,False,sample
